,CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO,padded_csd
12879,14,K,K031,P.S. 031 Samuel F. Dupont,03,GEN ED,-,-,-,65.0,3.0,21.7,19.0,26.0,ATS,,14
12880,14,K,K031,P.S. 031 Samuel F. Dupont,03,CTT,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,14
12881,14,K,K031,P.S. 031 Samuel F. Dupont,04,GEN ED,-,-,-,77.0,3.0,25.7,23.0,27.0,ATS,,14
12882,14,K,K031,P.S. 031 Samuel F. Dupont,04,CTT,-,-,-,17.0,1.0,17.0,17.0,17.0,ATS,,14
12883,14,K,K031,P.S. 031 Samuel F. Dupont,05,GEN ED,-,-,-,56.0,2.0,28.0,28.0,28.0,ATS,,14
12884,14,K,K031,P.S. 031 Samuel F. Dupont,0K-09,SPEC ED,-,-,12:1:1,29.0,3.0,9.7,6.0,12.0,ATS,,14
12885,14,K,K031,P.S. 031 Samuel F. Dupont,,,,,,,,,,,,15.5,14
12886,14,K,K034,P.S. 034 Oliver H. Perry,0K,GEN ED,-,-,-,66.0,3.0,22.0,21.0,23.0,ATS,,14
12887,14,K,K034,P.S. 034 Oliver H. Perry,0K,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,14
12888,14,K,K034,P.S. 034 Oliver H. Perry,01,GEN ED,-,-,-,88.0,4.0,22.0,17.0,24.0,ATS,,14
12889,14,K,K034,P.S. 034 Oliver H. Perry,02,GEN ED,-,-,-,87.0,4.0,21.8,18.0,25.0,ATS,,14
12890,14,K,K034,P.S. 034 Oliver H. Perry,03,GEN ED,-,-,-,69.0,3.0,23.0,21.0,25.0,ATS,,14
12891,14,K,K034,P.S. 034 Oliver H. Perry,04,GEN ED,-,-,-,76.0,3.0,25.3,22.0,28.0,ATS,,14
12892,14,K,K034,P.S. 034 Oliver H. Perry,05,GEN ED,-,-,-,47.0,2.0,23.5,22.0,25.0,ATS,,14
12893,14,K,K034,P.S. 034 Oliver H. Perry,05,CTT,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,14
12894,14,K,K034,P.S. 034 Oliver H. Perry,,,,,,,,,,,,15.5,14
12895,14,K,K050,J.H.S. 050 John D. Wells,06,GEN ED,-,-,-,88.0,3.0,29.3,27.0,31.0,ATS,,14
12896,14,K,K050,J.H.S. 050 John D. Wells,07,GEN ED,-,-,-,115.0,4.0,28.8,27.0,30.0,ATS,,14
12897,14,K,K050,J.H.S. 050 John D. Wells,08,GEN ED,-,-,-,141.0,5.0,28.2,18.0,31.0,ATS,,14
12898,14,K,K050,J.H.S. 050 John D. Wells,08,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,14
12899,14,K,K050,J.H.S. 050 John D. Wells,0K-09,SPEC ED,-,-,12:1,32.0,3.0,10.7,10.0,12.0,ATS,,14
12900,14,K,K050,J.H.S. 050 John D. Wells,0K-09,SPEC ED,-,-,12:1:1,34.0,3.0,11.3,11.0,12.0,ATS,,14
12901,14,K,K050,J.H.S. 050 John D. Wells,MS Core,GEN ED,ENGLISH,MS English Core,-,368.0,14.0,26.3,14.0,31.0,STARS,,14
12902,14,K,K050,J.H.S. 050 John D. Wells,MS Core,GEN ED,MATH,MS Math Core,-,368.0,14.0,26.3,14.0,31.0,STARS,,14
12903,14,K,K050,J.H.S. 050 John D. Wells,MS Core,GEN ED,MATH,Integrated Algebra,-,123.0,4.0,30.8,30.0,31.0,STARS,,14
12904,14,K,K050,J.H.S. 050 John D. Wells,MS Core,GEN ED,SCIENCE,MS Science Core,-,367.0,14.0,26.2,13.0,31.0,STARS,,14
12905,14,K,K050,J.H.S. 050 John D. Wells,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,368.0,14.0,26.3,14.0,31.0,STARS,,14
12906,14,K,K050,J.H.S. 050 John D. Wells,MS Core,CTT,ENGLISH,MS English Core,-,25.0,1.0,25.0,25.0,25.0,STARS,,14
12907,14,K,K050,J.H.S. 050 John D. Wells,MS Core,CTT,MATH,MS Math Core,-,25.0,1.0,25.0,25.0,25.0,STARS,,14
12908,14,K,K050,J.H.S. 050 John D. Wells,MS Core,CTT,MATH,Integrated Algebra,-,25.0,1.0,25.0,25.0,25.0,STARS,,14
12909,14,K,K050,J.H.S. 050 John D. Wells,MS Core,CTT,SCIENCE,MS Science Core,-,25.0,1.0,25.0,25.0,25.0,STARS,,14
12910,14,K,K050,J.H.S. 050 John D. Wells,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,25.0,1.0,25.0,25.0,25.0,STARS,,14
12911,14,K,K050,J.H.S. 050 John D. Wells,MS Core,SPEC ED,ENGLISH,MS English Core,-,66.0,6.0,11.0,10.0,12.0,STARS,,14
12912,14,K,K050,J.H.S. 050 John D. Wells,MS Core,SPEC ED,MATH,MS Math Core,-,66.0,6.0,11.0,10.0,12.0,STARS,,14
12913,14,K,K050,J.H.S. 050 John D. Wells,MS Core,SPEC ED,SCIENCE,MS Science Core,-,66.0,6.0,11.0,10.0,12.0,STARS,,14
12914,14,K,K050,J.H.S. 050 John D. Wells,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,66.0,6.0,11.0,10.0,12.0,STARS,,14
12915,14,K,K050,J.H.S. 050 John D. Wells,09-12,GEN ED,ENGLISH,MS English Core,-,88.0,3.0,29.3,27.0,31.0,STARS,,14
12916,14,K,K050,J.H.S. 050 John D. Wells,09-12,SPEC ED,ENGLISH,MS English Core,-,43.0,4.0,10.8,10.0,11.0,STARS,,14
12917,14,K,K050,J.H.S. 050 John D. Wells,,,,,,,,,,,,12.5,14
12918,14,K,K059,P.S. 059 William Floyd,0K,GEN ED,-,-,-,54.0,3.0,18.0,17.0,20.0,ATS,,14
12919,14,K,K059,P.S. 059 William Floyd,01,GEN ED,-,-,-,74.0,3.0,24.7,24.0,25.0,ATS,,14
12920,14,K,K059,P.S. 059 William Floyd,02,GEN ED,-,-,-,46.0,2.0,23.0,22.0,24.0,ATS,,14
12921,14,K,K059,P.S. 059 William Floyd,02,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,14
12922,14,K,K059,P.S. 059 William Floyd,03,GEN ED,-,-,-,70.0,3.0,23.3,23.0,24.0,ATS,,14
12923,14,K,K059,P.S. 059 William Floyd,04,GEN ED,-,-,-,52.0,3.0,17.3,17.0,18.0,ATS,,14
12924,14,K,K059,P.S. 059 William Floyd,05,GEN ED,-,-,-,54.0,3.0,18.0,18.0,18.0,ATS,,14
12925,14,K,K059,P.S. 059 William Floyd,0K-09,SPEC ED,-,-,12:1:1,33.0,3.0,11.0,10.0,12.0,ATS,,14
12926,14,K,K059,P.S. 059 William Floyd,,,,,,,,,,,,13.9,14
12927,14,K,K071,Juan Morel Campos Secondary School,06,GEN ED,-,-,-,116.0,4.0,29.0,26.0,32.0,ATS,,14
12928,14,K,K071,Juan Morel Campos Secondary School,07,GEN ED,-,-,-,125.0,5.0,25.0,21.0,28.0,ATS,,14
12929,14,K,K071,Juan Morel Campos Secondary School,08,GEN ED,-,-,-,120.0,5.0,24.0,21.0,28.0,ATS,,14
12930,14,K,K071,Juan Morel Campos Secondary School,0K-09,SPEC ED,-,-,12:1,10.0,1.0,10.0,10.0,10.0,ATS,,14
12931,14,K,K071,Juan Morel Campos Secondary School,0K-09,SPEC ED,-,-,12:1:1,62.0,8.0,7.8,2.0,11.0,ATS,,14
12932,14,K,K071,Juan Morel Campos Secondary School,MS Core,GEN ED,ENGLISH,MS English Core,-,323.0,14.0,23.1,13.0,32.0,STARS,,14
12933,14,K,K071,Juan Morel Campos Secondary School,MS Core,GEN ED,MATH,MS Math Core,-,363.0,14.0,25.9,21.0,32.0,STARS,,14
12934,14,K,K071,Juan Morel Campos Secondary School,MS Core,GEN ED,SCIENCE,MS Science Core,-,363.0,14.0,25.9,21.0,32.0,STARS,,14
12935,14,K,K071,Juan Morel Campos Secondary School,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,363.0,14.0,25.9,21.0,32.0,STARS,,14
12936,14,K,K071,Juan Morel Campos Secondary School,MS Core,SPEC ED,ENGLISH,MS English Core,-,74.0,8.0,9.3,7.0,13.0,STARS,,14
12937,14,K,K071,Juan Morel Campos Secondary School,MS Core,SPEC ED,MATH,MS Math Core,-,56.0,6.0,9.3,5.0,13.0,STARS,,14
12938,14,K,K071,Juan Morel Campos Secondary School,MS Core,SPEC ED,SCIENCE,MS Science Core,-,56.0,6.0,9.3,5.0,13.0,STARS,,14
12939,14,K,K071,Juan Morel Campos Secondary School,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,56.0,6.0,9.3,5.0,13.0,STARS,,14
12940,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,ENGLISH,English 9,-,99.0,3.0,33.0,32.0,34.0,STARS,,14
12941,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,ENGLISH,English 10,-,66.0,2.0,33.0,32.0,34.0,STARS,,14
12942,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,ENGLISH,English 11,-,85.0,3.0,28.3,26.0,30.0,STARS,,14
12943,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,ENGLISH,English 12,-,63.0,2.0,31.5,30.0,33.0,STARS,,14
12944,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,ENGLISH,MS English Core,-,130.0,6.0,21.7,17.0,28.0,STARS,,14
12945,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,ENGLISH,Other English,-,94.0,3.0,31.3,29.0,33.0,STARS,,14
12946,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,MATH,Integrated Algebra,-,114.0,4.0,28.5,18.0,34.0,STARS,,14
12947,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,MATH,Geometry,-,66.0,2.0,33.0,32.0,34.0,STARS,,14
12948,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,MATH,Other Math,-,119.0,4.0,29.8,25.0,33.0,STARS,,14
12949,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,SCIENCE,Earth Science,-,135.0,4.0,33.8,32.0,35.0,STARS,,14
12950,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,SCIENCE,Living Environment,-,250.0,8.0,31.3,24.0,34.0,STARS,,14
12951,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,SCIENCE,Chemistry,-,50.0,2.0,25.0,25.0,25.0,STARS,,14
12952,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,189.0,6.0,31.5,23.0,34.0,STARS,,14
12953,14,K,K071,Juan Morel Campos Secondary School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,145.0,5.0,29.0,26.0,31.0,STARS,,14
12954,14,K,K071,Juan Morel Campos Secondary School,09-12,CTT,ENGLISH,English 10,-,32.0,1.0,32.0,32.0,32.0,STARS,,14
12955,14,K,K071,Juan Morel Campos Secondary School,09-12,CTT,ENGLISH,English 11,-,43.0,2.0,21.5,19.0,24.0,STARS,,14
12956,14,K,K071,Juan Morel Campos Secondary School,09-12,CTT,ENGLISH,English 12,-,27.0,1.0,27.0,27.0,27.0,STARS,,14
12957,14,K,K071,Juan Morel Campos Secondary School,09-12,CTT,MATH,Geometry,-,32.0,1.0,32.0,32.0,32.0,STARS,,14
12958,14,K,K071,Juan Morel Campos Secondary School,09-12,CTT,SCIENCE,Earth Science,-,64.0,2.0,32.0,32.0,32.0,STARS,,14
12959,14,K,K071,Juan Morel Campos Secondary School,09-12,CTT,SCIENCE,Living Environment,-,28.0,1.0,28.0,28.0,28.0,STARS,,14
12960,14,K,K071,Juan Morel Campos Secondary School,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,32.0,1.0,32.0,32.0,32.0,STARS,,14
12961,14,K,K071,Juan Morel Campos Secondary School,09-12,CTT,SOCIAL STUDIES,US History & Government,-,52.0,2.0,26.0,23.0,29.0,STARS,,14
12962,14,K,K071,Juan Morel Campos Secondary School,09-12,SPEC ED,ENGLISH,English 9,-,10.0,1.0,10.0,10.0,10.0,STARS,,14
12963,14,K,K071,Juan Morel Campos Secondary School,09-12,SPEC ED,ENGLISH,English 11,-,11.0,1.0,11.0,11.0,11.0,STARS,,14
12964,14,K,K071,Juan Morel Campos Secondary School,09-12,SPEC ED,ENGLISH,Other English,-,45.0,4.0,11.3,10.0,13.0,STARS,,14
12965,14,K,K071,Juan Morel Campos Secondary School,09-12,SPEC ED,MATH,Integrated Algebra,-,10.0,1.0,10.0,10.0,10.0,STARS,,14
12966,14,K,K071,Juan Morel Campos Secondary School,09-12,SPEC ED,MATH,Other Math,-,10.0,1.0,10.0,10.0,10.0,STARS,,14
12967,14,K,K071,Juan Morel Campos Secondary School,09-12,SPEC ED,SCIENCE,Living Environment,-,35.0,3.0,11.7,10.0,15.0,STARS,,14
12968,14,K,K071,Juan Morel Campos Secondary School,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,10.0,1.0,10.0,10.0,10.0,STARS,,14
12969,14,K,K071,Juan Morel Campos Secondary School,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,11.0,1.0,11.0,11.0,11.0,STARS,,14
12970,14,K,K071,Juan Morel Campos Secondary School,,,,,,,,,,,,13.3,14
12971,14,K,K084,P.S. 084 Jose De Diego,0K,GEN ED,-,-,-,80.0,4.0,20.0,19.0,21.0,ATS,,14
12972,14,K,K084,P.S. 084 Jose De Diego,01,GEN ED,-,-,-,64.0,3.0,21.3,20.0,22.0,ATS,,14
12973,14,K,K084,P.S. 084 Jose De Diego,02,GEN ED,-,-,-,58.0,3.0,19.3,18.0,21.0,ATS,,14
12974,14,K,K084,P.S. 084 Jose De Diego,03,GEN ED,-,-,-,51.0,2.0,25.5,24.0,27.0,ATS,,14
12975,14,K,K084,P.S. 084 Jose De Diego,04,GEN ED,-,-,-,39.0,2.0,19.5,19.0,20.0,ATS,,14
12976,14,K,K084,P.S. 084 Jose De Diego,04,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,14
12977,14,K,K084,P.S. 084 Jose De Diego,05,GEN ED,-,-,-,35.0,2.0,17.5,17.0,18.0,ATS,,14
12978,14,K,K084,P.S. 084 Jose De Diego,05,CTT,-,-,-,21.0,1.0,21.0,21.0,21.0,ATS,,14
12979,14,K,K084,P.S. 084 Jose De Diego,0K-09,SPEC ED,-,-,12:1,10.0,1.0,10.0,10.0,10.0,ATS,,14
12980,14,K,K084,P.S. 084 Jose De Diego,0K-09,SPEC ED,-,-,12:1:1,31.0,3.0,10.3,7.0,12.0,ATS,,14
12981,14,K,K084,P.S. 084 Jose De Diego,,,,,,,,,,,,11.7,14
12982,14,K,K110,P.S. 110 The Monitor,0K,GEN ED,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,14
12983,14,K,K110,P.S. 110 The Monitor,0K,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,14
12984,14,K,K110,P.S. 110 The Monitor,01,GEN ED,-,-,-,37.0,2.0,18.5,18.0,19.0,ATS,,14
12985,14,K,K110,P.S. 110 The Monitor,01,CTT,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,14
12986,14,K,K110,P.S. 110 The Monitor,02,GEN ED,-,-,-,37.0,2.0,18.5,17.0,20.0,ATS,,14
12987,14,K,K110,P.S. 110 The Monitor,02,CTT,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,14
12988,14,K,K110,P.S. 110 The Monitor,03,GEN ED,-,-,-,20.0,1.0,20.0,20.0,20.0,ATS,,14
12989,14,K,K110,P.S. 110 The Monitor,03,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,14
12990,14,K,K110,P.S. 110 The Monitor,04,GEN ED,-,-,-,53.0,2.0,26.5,26.0,27.0,ATS,,14
12991,14,K,K110,P.S. 110 The Monitor,05,GEN ED,-,-,-,50.0,2.0,25.0,24.0,26.0,ATS,,14
12992,14,K,K110,P.S. 110 The Monitor,0K-09,SPEC ED,-,-,12:1:1,8.0,1.0,8.0,8.0,8.0,ATS,,14
12993,14,K,K110,P.S. 110 The Monitor,,,,,,,,,,,,13.3,14
12994,14,K,K120,P.S. 120 Carlos Tapia,0K,GEN ED,-,-,-,65.0,3.0,21.7,21.0,22.0,ATS,,14
12995,14,K,K120,P.S. 120 Carlos Tapia,01,GEN ED,-,-,-,75.0,3.0,25.0,25.0,25.0,ATS,,14
12996,14,K,K120,P.S. 120 Carlos Tapia,02,GEN ED,-,-,-,64.0,3.0,21.3,20.0,22.0,ATS,,14
12997,14,K,K120,P.S. 120 Carlos Tapia,03,GEN ED,-,-,-,54.0,3.0,18.0,18.0,18.0,ATS,,14
12998,14,K,K120,P.S. 120 Carlos Tapia,04,GEN ED,-,-,-,68.0,3.0,22.7,22.0,23.0,ATS,,14
12999,14,K,K120,P.S. 120 Carlos Tapia,05,GEN ED,-,-,-,65.0,3.0,21.7,21.0,22.0,ATS,,14
13000,14,K,K120,P.S. 120 Carlos Tapia,0K-09,SPEC ED,-,-,12:1:1,31.0,3.0,10.3,7.0,12.0,ATS,,14
13001,14,K,K120,P.S. 120 Carlos Tapia,,,,,,,,,,,,12.3,14
13002,14,K,K126,John Ericsson Middle School 126,06,GEN ED,-,-,-,51.0,2.0,25.5,23.0,28.0,ATS,,14
13003,14,K,K126,John Ericsson Middle School 126,06,CTT,-,-,-,27.0,1.0,27.0,27.0,27.0,ATS,,14
13004,14,K,K126,John Ericsson Middle School 126,07,GEN ED,-,-,-,76.0,3.0,25.3,22.0,31.0,ATS,,14
13005,14,K,K126,John Ericsson Middle School 126,07,CTT,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,14
13006,14,K,K126,John Ericsson Middle School 126,08,GEN ED,-,-,-,67.0,3.0,22.3,18.0,27.0,ATS,,14
13007,14,K,K126,John Ericsson Middle School 126,08,CTT,-,-,-,30.0,1.0,30.0,30.0,30.0,ATS,,14
13008,14,K,K126,John Ericsson Middle School 126,0K-09,SPEC ED,-,-,12:1:1,55.0,5.0,11.0,7.0,12.0,ATS,,14
13009,14,K,K126,John Ericsson Middle School 126,MS Core,GEN ED,ENGLISH,MS English Core,-,195.0,8.0,24.4,18.0,31.0,STARS,,14
13010,14,K,K126,John Ericsson Middle School 126,MS Core,GEN ED,MATH,MS Math Core,-,195.0,8.0,24.4,18.0,31.0,STARS,,14
13011,14,K,K126,John Ericsson Middle School 126,MS Core,GEN ED,SCIENCE,MS Science Core,-,246.0,10.0,24.6,18.0,31.0,STARS,,14
13012,14,K,K126,John Ericsson Middle School 126,MS Core,GEN ED,SCIENCE,Other Science,-,75.0,3.0,25.0,21.0,31.0,STARS,,14
13013,14,K,K126,John Ericsson Middle School 126,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,195.0,8.0,24.4,18.0,31.0,STARS,,14
13014,14,K,K126,John Ericsson Middle School 126,MS Core,CTT,ENGLISH,MS English Core,-,83.0,3.0,27.7,27.0,29.0,STARS,,14
13015,14,K,K126,John Ericsson Middle School 126,MS Core,CTT,MATH,MS Math Core,-,83.0,3.0,27.7,27.0,29.0,STARS,,14
13016,14,K,K126,John Ericsson Middle School 126,MS Core,CTT,SCIENCE,MS Science Core,-,110.0,4.0,27.5,27.0,29.0,STARS,,14
13017,14,K,K126,John Ericsson Middle School 126,MS Core,CTT,SCIENCE,Other Science,-,27.0,1.0,27.0,27.0,27.0,STARS,,14
13018,14,K,K126,John Ericsson Middle School 126,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,83.0,3.0,27.7,27.0,29.0,STARS,,14
13019,14,K,K126,John Ericsson Middle School 126,MS Core,SPEC ED,ENGLISH,MS English Core,-,48.0,4.0,12.0,12.0,12.0,STARS,,14
13020,14,K,K126,John Ericsson Middle School 126,MS Core,SPEC ED,MATH,MS Math Core,-,48.0,4.0,12.0,12.0,12.0,STARS,,14
13021,14,K,K126,John Ericsson Middle School 126,MS Core,SPEC ED,SCIENCE,MS Science Core,-,60.0,5.0,12.0,12.0,12.0,STARS,,14
13022,14,K,K126,John Ericsson Middle School 126,MS Core,SPEC ED,SCIENCE,Other Science,-,36.0,3.0,12.0,12.0,12.0,STARS,,14
13023,14,K,K126,John Ericsson Middle School 126,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,48.0,4.0,12.0,12.0,12.0,STARS,,14
13024,14,K,K126,John Ericsson Middle School 126,09-12,GEN ED,SCIENCE,Earth Science,-,69.0,3.0,23.0,18.0,28.0,STARS,,14
13025,14,K,K126,John Ericsson Middle School 126,09-12,CTT,SCIENCE,Earth Science,-,29.0,1.0,29.0,29.0,29.0,STARS,,14
13026,14,K,K126,John Ericsson Middle School 126,,,,,,,,,,,,8.4,14
13027,14,K,K132,P.S. 132 The Conselyea School,0K,GEN ED,-,-,-,94.0,4.0,23.5,22.0,25.0,ATS,,14
13028,14,K,K132,P.S. 132 The Conselyea School,01,GEN ED,-,-,-,93.0,4.0,23.3,22.0,26.0,ATS,,14
13029,14,K,K132,P.S. 132 The Conselyea School,01,G&T,-,-,-,26.0,1.0,26.0,26.0,26.0,ATS,,14
13030,14,K,K132,P.S. 132 The Conselyea School,02,GEN ED,-,-,-,110.0,4.0,27.5,27.0,28.0,ATS,,14
13031,14,K,K132,P.S. 132 The Conselyea School,02,G&T,-,-,-,18.0,1.0,18.0,18.0,18.0,ATS,,14
13032,14,K,K132,P.S. 132 The Conselyea School,03,GEN ED,-,-,-,71.0,3.0,23.7,21.0,26.0,ATS,,14
13033,14,K,K132,P.S. 132 The Conselyea School,03,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,14
13034,14,K,K132,P.S. 132 The Conselyea School,03,G&T,-,-,-,21.0,1.0,21.0,21.0,21.0,ATS,,14
13035,14,K,K132,P.S. 132 The Conselyea School,04,GEN ED,-,-,-,75.0,3.0,25.0,23.0,28.0,ATS,,14
13036,14,K,K132,P.S. 132 The Conselyea School,04,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,14
13037,14,K,K132,P.S. 132 The Conselyea School,05,GEN ED,-,-,-,103.0,4.0,25.8,25.0,26.0,ATS,,14
13038,14,K,K132,P.S. 132 The Conselyea School,0K-09,SPEC ED,-,-,12:1,12.0,1.0,12.0,12.0,12.0,ATS,,14
13039,14,K,K132,P.S. 132 The Conselyea School,0K-09,SPEC ED,-,-,12:1:1,9.0,1.0,9.0,9.0,9.0,ATS,,14
13040,14,K,K132,P.S. 132 The Conselyea School,,,,,,,,,,,,14.2,14
13041,14,K,K147,P.S. 147 Isaac Remsen,0K,GEN ED,-,-,-,32.0,2.0,16.0,15.0,17.0,ATS,,14
13042,14,K,K147,P.S. 147 Isaac Remsen,01,GEN ED,-,-,-,35.0,2.0,17.5,17.0,18.0,ATS,,14
13043,14,K,K147,P.S. 147 Isaac Remsen,02,GEN ED,-,-,-,29.0,2.0,14.5,14.0,15.0,ATS,,14
13044,14,K,K147,P.S. 147 Isaac Remsen,03,GEN ED,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,14
13045,14,K,K147,P.S. 147 Isaac Remsen,04,GEN ED,-,-,-,25.0,2.0,12.5,10.0,15.0,ATS,,14
13046,14,K,K147,P.S. 147 Isaac Remsen,05,GEN ED,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,14
13047,14,K,K147,P.S. 147 Isaac Remsen,05,CTT,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,14
13048,14,K,K147,P.S. 147 Isaac Remsen,0K-09,SPEC ED,-,-,12:1:1,27.0,3.0,9.0,6.0,12.0,ATS,,14
13049,14,K,K147,P.S. 147 Isaac Remsen,,,,,,,,,,,,9.1,14
13050,14,K,K157,P.S. 157 Benjamin Franklin,0K,GEN ED,-,-,-,32.0,2.0,16.0,14.0,18.0,ATS,,14
13051,14,K,K157,P.S. 157 Benjamin Franklin,0K,CTT,-,-,-,16.0,1.0,16.0,16.0,16.0,ATS,,14
13052,14,K,K157,P.S. 157 Benjamin Franklin,01,GEN ED,-,-,-,43.0,2.0,21.5,19.0,24.0,ATS,,14
13053,14,K,K157,P.S. 157 Benjamin Franklin,01,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,14
13054,14,K,K157,P.S. 157 Benjamin Franklin,02,GEN ED,-,-,-,43.0,2.0,21.5,21.0,22.0,ATS,,14
13055,14,K,K157,P.S. 157 Benjamin Franklin,02,CTT,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,14
13056,14,K,K157,P.S. 157 Benjamin Franklin,03,GEN ED,-,-,-,49.0,3.0,16.3,14.0,18.0,ATS,,14
13057,14,K,K157,P.S. 157 Benjamin Franklin,04,GEN ED,-,-,-,57.0,3.0,19.0,17.0,22.0,ATS,,14
13058,14,K,K157,P.S. 157 Benjamin Franklin,05,GEN ED,-,-,-,46.0,2.0,23.0,21.0,25.0,ATS,,14
13059,14,K,K157,P.S. 157 Benjamin Franklin,0K-09,SPEC ED,-,-,12:1:1,29.0,3.0,9.7,8.0,11.0,ATS,,14
13060,14,K,K157,P.S. 157 Benjamin Franklin,,,,,,,,,,,,11.1,14
13061,14,K,K196,P.S. 196 Ten Eyck,0K,GEN ED,-,-,-,23.0,1.0,23.0,23.0,23.0,ATS,,14
13062,14,K,K196,P.S. 196 Ten Eyck,0K,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,14
13063,14,K,K196,P.S. 196 Ten Eyck,01,GEN ED,-,-,-,39.0,2.0,19.5,19.0,20.0,ATS,,14
13064,14,K,K196,P.S. 196 Ten Eyck,01,CTT,-,-,-,20.0,1.0,20.0,20.0,20.0,ATS,,14
13065,14,K,K196,P.S. 196 Ten Eyck,02,GEN ED,-,-,-,45.0,2.0,22.5,21.0,24.0,ATS,,14
13066,14,K,K196,P.S. 196 Ten Eyck,02,CTT,-,-,-,22.0,1.0,22.0,22.0,22.0,ATS,,14
13067,14,K,K196,P.S. 196 Ten Eyck,03,GEN ED,-,-,-,41.0,2.0,20.5,20.0,21.0,ATS,,14
13068,14,K,K196,P.S. 196 Ten Eyck,03,CTT,-,-,-,21.0,1.0,21.0,21.0,21.0,ATS,,14
13069,14,K,K196,P.S. 196 Ten Eyck,04,GEN ED,-,-,-,39.0,2.0,19.5,17.0,22.0,ATS,,14
13070,14,K,K196,P.S. 196 Ten Eyck,04,CTT,-,-,-,19.0,1.0,19.0,19.0,19.0,ATS,,14
13071,14,K,K196,P.S. 196 Ten Eyck,05,GEN ED,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,14
13072,14,K,K196,P.S. 196 Ten Eyck,05,CTT,-,-,-,29.0,1.0,29.0,29.0,29.0,ATS,,14
13073,14,K,K196,P.S. 196 Ten Eyck,0K-09,SPEC ED,-,-,12:1:1,18.0,2.0,9.0,8.0,10.0,ATS,,14
13074,14,K,K196,P.S. 196 Ten Eyck,,,,,,,,,,,,9.8,14
13075,14,K,K250,P.S. 250 George H. Lindsay,0K,GEN ED,-,-,-,116.0,5.0,23.2,20.0,26.0,ATS,,14
13076,14,K,K250,P.S. 250 George H. Lindsay,0K,G&T,-,-,-,7.0,1.0,7.0,7.0,7.0,ATS,,14
